ReceivedDate,NetOrderDollarPrice,SalesMarket,SalesOrg,OrderType,Status
2023-01-03,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-03,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-03,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-03,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-03,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-03,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-03,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-03,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-03,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-03,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-03,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-03,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-03,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-03,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-03,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-03,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-03,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-03,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-03,209.08,Latin America,MX,Trade Order,Delivered
2023-01-03,1589.34,Latin America,MX,Trade Order,Delivered
2023-01-03,264.16,Latin America,MX,Trade Order,Delivered
2023-01-03,812.57,Latin America,MX,Trade Order,Delivered
2023-01-03,1050.0,Latin America,MX,Trade Order,Delivered
2023-01-03,468.0,Latin America,MX,Trade Order,Delivered
2023-01-03,19072.08,Latin America,MX,Trade Order,Delivered
2023-01-04,209.08,Latin America,MX,Trade Order,Delivered
2023-01-04,209.08,Latin America,MX,Trade Order,Delivered
2023-01-04,171.6,Latin America,MX,Trade Order,Delivered
2023-01-04,171.6,Latin America,MX,Trade Order,Delivered
2023-01-04,74.24,Latin America,MX,Trade Order,Delivered
2023-01-04,514.8,Latin America,MX,Trade Order,Delivered
2023-01-04,119.64,Latin America,MX,Trade Order,Delivered
2023-01-04,49.88,Latin America,MX,Trade Order,Delivered
2023-01-04,9.47,Latin America,MX,Trade Order,Delivered
2023-01-04,570.6,Latin America,MX,Trade Order,Delivered
2023-01-04,119.64,Latin America,MX,Trade Order,Delivered
2023-01-04,119.64,Latin America,MX,Trade Order,Delivered
2023-01-04,119.64,Latin America,MX,Trade Order,Delivered
2023-01-04,119.64,Latin America,MX,Trade Order,Delivered
2023-01-04,119.64,Latin America,MX,Trade Order,Delivered
2023-01-04,119.64,Latin America,MX,Trade Order,Delivered
2023-01-04,853.84,Latin America,MX,Trade Order,Delivered
2023-01-04,188.24,Latin America,MX,Trade Order,Delivered
2023-01-04,1662.96,Latin America,MX,Trade Order,Delivered
2023-01-04,26000.0,Latin America,MX,Trade Order,Delivered
2023-01-04,209.08,Latin America,MX,Trade Order,Delivered
2023-01-04,1710.72,Latin America,MX,Trade Order,Delivered
2023-01-04,45.44,Latin America,MX,Trade Order,Delivered
2023-01-04,2717.52,Latin America,MX,Trade Order,Delivered
2023-01-04,353.6,Latin America,MX,Trade Order,Delivered
2023-01-04,281.84,Latin America,MX,Trade Order,Delivered
2023-01-04,264.16,Latin America,MX,Trade Order,Delivered
2023-01-04,660.4,Latin America,MX,Trade Order,Delivered
2023-01-04,3058.18,Latin America,MX,Trade Order,Delivered
2023-01-04,12714.72,Latin America,MX,Trade Order,Delivered
2023-01-04,11532.45,Latin America,MX,Trade Order,Delivered
2023-01-05,1285.77,Latin America,MX,Trade Order,Delivered
2023-01-05,812.57,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,542.88,Latin America,MX,Trade Order,Delivered
2023-01-05,4885.92,Latin America,MX,Trade Order,Delivered
2023-01-05,1313.24,Latin America,MX,Trade Order,Delivered
2023-01-05,5620.96,Latin America,MX,Trade Order,Delivered
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1686.57,Latin America,MX,Trade Order,Delivered
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,ShipmentCanceled
2023-01-05,1445.93,Latin America,MX,Trade Order,Shipped
2023-01-05,1445.93,Latin America,MX,Trade Order,Shipped
2023-01-05,981.76,Latin America,MX,Trade Order,Delivered
2023-01-05,1426.96,Latin America,MX,Trade Order,Delivered
2023-01-05,122.72,Latin America,MX,Trade Order,Delivered
2023-01-05,86.08,Latin America,MX,Trade Order,Delivered
2023-01-05,7581.07,Latin America,MX,Trade Order,Delivered
2023-01-05,119.6,Latin America,MX,Trade Order,Delivered
2023-01-05,3099.6,Latin America,MX,Trade Order,Delivered
2023-01-05,88.36,Latin America,MX,Trade Order,Delivered
2023-01-05,5059.71,Latin America,MX,Trade Order,Delivered
2023-01-05,12350.25,Latin America,MX,Trade Order,Delivered
2023-01-05,13.56,Latin America,MX,Trade Order,Delivered
2023-01-05,251.68,Latin America,MX,Trade Order,Delivered
2023-01-05,2545.95,Latin America,MX,Trade Order,Delivered
2023-01-05,5091.9,Latin America,MX,Trade Order,Delivered
2023-01-05,2545.95,Latin America,MX,Trade Order,Delivered
2023-01-05,13125.0,Latin America,MX,Trade Order,Delivered
2023-01-05,1445.93,Latin America,MX,Trade Order,Shipped
2023-01-05,1445.93,Latin America,MX,Trade Order,Shipped
2023-01-05,1445.93,Latin America,MX,Trade Order,Shipped
2023-01-05,1445.93,Latin America,MX,Trade Order,Shipped
2023-01-05,2891.86,Latin America,MX,Trade Order,Delivered
2023-01-05,2272.0,Latin America,MX,Trade Order,Delivered
2023-01-06,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-06,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-06,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,564.72,Latin America,MX,Trade Order,Delivered
2023-01-06,860.6,Latin America,MX,Trade Order,Delivered
2023-01-06,860.6,Latin America,MX,Trade Order,Delivered
2023-01-06,860.6,Latin America,MX,Trade Order,Delivered
2023-01-06,860.6,Latin America,MX,Trade Order,Delivered
2023-01-06,707.2,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,860.6,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,209.08,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-06,1265.76,Latin America,MX,Trade Order,Delivered
2023-01-06,209.08,Latin America,MX,Trade Order,Delivered
2023-01-06,51413.5,Latin America,MX,Trade Order,Delivered
2023-01-06,75381.5,Latin America,MX,Trade Order,Delivered
2023-01-06,51413.5,Latin America,MX,Trade Order,Delivered
2023-01-06,54432.5,Latin America,MX,Trade Order,Delivered
2023-01-08,132.08,Latin America,MX,Trade Order,Delivered
2023-01-08,952.97,Latin America,MX,Trade Order,Delivered
2023-01-08,45.44,Latin America,MX,Trade Order,Delivered
2023-01-09,33.25,Latin America,MX,Trade Order,Delivered
2023-01-09,171.6,Latin America,MX,Trade Order,Delivered
2023-01-09,805.0,Latin America,MX,Trade Order,Delivered
2023-01-09,702.64,Latin America,MX,Trade Order,Delivered
2023-01-09,18.35,Latin America,MX,Trade Order,Delivered
2023-01-09,119.64,Latin America,MX,Trade Order,Delivered
2023-01-09,357.3,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,121.68,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,15.75,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,573.04,Latin America,MX,Trade Order,Delivered
2023-01-09,41.6,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,16.91,Latin America,MX,Trade Order,Delivered
2023-01-09,598.0,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,573.04,Latin America,MX,Trade Order,Delivered
2023-01-09,349.05,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,41.6,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,239.2,Latin America,MX,Trade Order,Delivered
2023-01-09,192.4,Latin America,MX,Trade Order,Delivered
2023-01-09,752.96,Latin America,MX,Trade Order,Delivered
2023-01-09,542.88,Latin America,MX,Trade Order,Delivered
2023-01-09,1840.88,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1846.6,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1265.76,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,180.96,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,119.6,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-09,805.0,Latin America,MX,Trade Order,Delivered
2023-01-09,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,3670.4,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,119.6,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,156.0,Latin America,MX,Trade Order,Delivered
2023-01-09,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1403.18,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
2023-01-09,1434.29,Latin America,MX,Trade Order,Delivered
